STRATUM,ADM_STATE,STATE,TRUCKTYPE,TABTRUCKS,HB_STATE,BODYTYPE,ADM_MODELYEAR,VIUS_GVW,MILES_ANNL,MILES_LIFE,MPG,OPCLASS,OPCLASS_MTR,OPCLASS_OWN,OPCLASS_PSL,OPCLASS_PVT,OPCLASS_RNT,TRANSMSSN, TRIP_PRIMARY,TRIP0_50,TRIP051_100,TRIP101_200,TRIP201_500,TRIP500MORE, ADM_MAKE,BUSINESS
94,09,CT,4,17.5535,CT, ,17,09,30000,369188,5.5,2,100,0,0,0,0,2,3,0,100,0,0,0,04,01
94,09,CT,4,17.5535,CT,12,09,04,5771,51938,19,1,0,0,0,100,0,2,3,10,90,0,0,0,14,06
94,09,CT,4,17.5535,CT,12,10,07,17500,155703,13,1,0,0,0,100,0,1,2,97,3,0,0,0,15,08
94,09,CT,4,17.5535,CT,12,01,11,21380,21380,4,1,0,0,0,100,0,2,2,75,25,0,0,0,16,09
94,09,CT,4,17.5535,CT,11,05,10,8500,45000,7,1,0,0,0,100,0,2,2,100,0,0,0,0,16,06
94,09,CT,4,17.5535,CT,19,15,08,6335,138842,8,1,0,0,0,100,0,2,2,100,0,0,0,0,15,09
94,09,CT,4,17.5535,CT,11,17,08,1296,116132,5.2,1,0,0,0,100,0,2,2,95,5,0,0,0,12,06
94,09,CT,4,17.5535,CT, ,08,12,49666,443928,.,1,0,0,0,100,0, ,7,.,.,.,.,.,04, 
94,09,CT,4,17.5535,CT,23,02,09,20000,78000,10,1,0,0,5,95,0,2,2,70,25,0,0,0,14,09
94,09,CT,4,17.5535,CT,11,17,04,100,69556,5,5,0,0,100,0,0,2,2,100,0,0,0,0,04, 
94,09,CT,4,17.5535,CT,19,02,11,21099,42489,4.5,2,95,0,0,5,0,2,2,100,0,0,0,0,08,06
94,09,CT,4,17.5535, ,12,07,05,15876,104510,.,4,0,0,0,0,100,1,2,25,25,25,25,0,09,02
94,09,CT,4,17.5535,CT, ,17,11,20000,463362,3,1,0,0,0,100,0,2,2,25,25,25,25,0,04,06
94,09,CT,4,17.5535,CT, ,08,12,37249,182300,.,4,0,0,0,0,100,2,4,0,0,50,50,0,04,02
94,09,CT,4,17.5535,CT,28,13,04,8863,109153,13.2,1,0,0,0,100,0,2,2,90,0,10,0,0,24,09
94,09,CT,4,17.5535,CT,25,02,11,36809,76430,5.4,1,0,0,0,100,0,2,4,0,0,100,0,0,05,08
94,09,CT,4,17.5535,CT,12,08,09,15000,185940,.,1,0,0,0,100,0,2,3,0,100,0,0,0,14,14
94,09,CT,4,17.5535, ,23,10,08,0,326072,.,6,.,.,.,.,.,2,8,.,.,.,.,.,14, 
94,09,CT,4,17.5535,CT,23,17,04,50,126546,10,1,0,0,0,100,0,2,2,100,0,0,0,0,06,09
94,09,CT,4,17.5535,CT,23,01,06,14323,23440,9.3,1,0,0,0,100,0,1,2,75,25,0,0,0,09,14
94,09,CT,4,17.5535,CT,11,16,12,11000,186500,7,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,25,17,09,100,247987,7,1,0,0,0,100,0,1,2,100,0,0,0,0,08,03
94,09,CT,4,17.5535,CT,11,14,10,1900,160000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,22,03
94,09,CT,4,17.5535,CT,21,08,11,2679,80888,4.6,2,100,0,0,0,0,1,2,100,0,0,0,0,16,11
94,09,CT,4,17.5535,CT,13,04,07,5000,60000,12,1,0,0,0,100,0,1,2,95,5,0,0,0,14,06
94,09,CT,4,17.5535,CT,23,06,07,14999,126956,8,2,100,0,0,0,0,1,2,100,0,0,0,0,01,01
94,09,CT,4,17.5535,CT,12,05,12,40000,136000,5.5,1,0,0,0,100,0,2,2,100,0,0,0,0,11,08
94,09,CT,4,17.5535,CT, ,17,11,1000,242019,4,1,0,0,0,100,0,2,1,5,0,0,0,0,08,03
94,09,CT,4,17.5535,CT,11,17,08,4000,80000,.,1,0,0,0,100,0,2,2,89,5,0,0,0,01,06
94,09,CT,4,17.5535,CT,11,17,10,1000,300000,4,1,0,0,0,100,0,2,2,90,0,0,0,0,12,07
94,09,CT,4,17.5535,CT,11,17,12,1860,256518,10,1,0,0,0,100,0,2,1,50,0,0,0,0,12,04
94,09,CT,4,17.5535,CT,18,06,12,50000,464521,6.3,1,0,0,0,100,0,2,4,0,0,80,10,0,08,03
94,09,CT,4,17.5535,CT,11,17,12,10000,250000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,12,06,03,32000,124300,9,1,0,0,0,100,0,2,2,100,0,0,0,0,06,07
94,09,CT,4,17.5535,CT,11,15,12,4600,120000,5.1,1,0,0,0,100,0,2,2,75,5,0,0,0,12,06
94,09,CT,4,17.5535,CT,23,03,05,4812,16050,.,4,0,0,0,0,100,1,3,25,25,25,25,0,09,02
94,09,CT,4,17.5535,CT,17,02,04,29000,39640,15,1,0,0,0,100,0,1,2,100,0,0,0,0,09,14
94,09,CT,4,17.5535,CT,19,17,09,4000,259833,7.2,2,100,0,0,0,0,2,2,100,0,0,0,0,12,09
94,09,CT,4,17.5535,CT,07,08,12,11710,119710,4,1,0,0,0,100,0,1,2,100,0,0,0,0,23, 
94,09,CT,4,17.5535,CT,11,04,12,34868,134092,6,1,5,0,0,95,0,2,2,78,0,0,0,0,11,06
94,09,CT,4,17.5535,CT,27,01,05,18000,31000,12,1,0,0,0,100,0,1,3,0,100,0,0,0,09,13
94,09,CT,4,17.5535,CT,23,04,11,22903,89000,.,1,0,0,0,100,0,2,5,0,0,50,50,0,14,08
94,09,CT,4,17.5535,CT,11,03,12,100000,225000,4,3,0,100,0,0,0,2,3,0,100,0,0,0,05,06
94,09,CT,4,17.5535, ,11,17,08,833,232690,.,1,0,0,0,100,0, ,7,.,.,.,.,.,06, 
94,09,CT,4,17.5535,CT, ,12,12,20000,282000,4.3,1,0,0,0,100,0,2,2,100,0,0,0,0,08,11
94,09,CT,4,17.5535,CT,06,08,08,12000,110500,.,1,0,0,0,100,0,1,2,100,0,0,0,0,19,08
94,09,CT,4,17.5535, ,19,17,10,11837,340437,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,08
94,09,CT,4,17.5535,CT,21,02,10,60000,141408,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535, , ,14,10,30000,235018,5.8,1,0,0,0,100,0,2,2,50,30,10,0,0,08,03
94,09,CT,4,17.5535,CT,11,06,12,2000,36000,.,1,0,0,0,100,0,1,7,.,.,.,.,.,11,06
94,09,CT,4,17.5535,CT, ,17,12,2950,148000,6.5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,11,17,07,225,50000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,06,06
94,09,CT,4,17.5535,CT,23,05,09,20000,80150,9,1,0,0,0,100,0,1,2,85,15,0,0,0,15,09
94,09,CT,4,17.5535,CT,19,04,12,32000,140000,6.7,1,0,0,0,100,0,2,3,0,100,0,0,0,11,08
94,09,CT,4,17.5535,CT,12,07,09,3700,79208,6,1,0,0,0,100,0,1,3,20,50,30,0,0,04,06
94,09,CT,4,17.5535,CT,19,13,11,5000,68000,6,1,0,0,0,100,0,2,3,0,95,0,0,0,11,11
94,09,CT,4,17.5535, , ,02,12,84274,209645,.,2,100,0,0,0,0, ,7,.,.,.,.,.,08,01
94,09,CT,4,17.5535,CT,12,03,06,30000,108401,.,1,0,0,0,100,0,2,2,90,10,0,0,0,09,08
94,09,CT,4,17.5535,CT, ,11,11,76500,732687,5,1,0,0,0,100,0,2,4,0,0,100,0,0,04,11
94,09,CT,4,17.5535,CT,11,15,12,5000,265000,4.2,2,100,0,0,0,0,1,2,60,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,12,02,06,30363,101512,.,1,0,0,0,100,0,1,3,0,100,0,0,0,09,11
94,09,CT,4,17.5535, ,11,17,09,33367,80836,.,6,.,.,.,.,.,2,8,.,.,.,.,.,12, 
94,09,CT,4,17.5535,CT,12,07,05,10000,67018,.,1,0,0,0,100,0,2,2,100,0,0,0,0,09,07
94,09,CT,4,17.5535, ,23,09,10,11399,61811,.,4,0,0,0,0,100,2,5,25,25,25,25,0,04,02
94,09,CT,4,17.5535,CT,23,04,03,15150,73267,20,1,0,0,0,100,0,1,2,95,5,0,0,0,24,08
94,09,CT,4,17.5535,CT,11,17,12,1800,256518,10,1,0,0,0,100,0,2,1,50,0,0,0,0,12,04
94,09,CT,4,17.5535,CT,11,05,12,28510,145000,12.5,1,0,0,0,100,0,1,2,100,0,0,0,0,09,06
94,09,CT,4,17.5535,CT,11,16,12,40000,382000,7,3,0,100,0,0,0,2,2,100,0,0,0,0,06,06
94,09,CT,4,17.5535,MA,23,04,11,22903,107000,.,1,0,0,0,100,0,2,4,0,0,50,50,0,14,09
94,09,CT,4,17.5535,CT,09,17,07,1002,208276,5,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,22,06,12,18691,146801,4.5,2,100,0,0,0,0,2,2,70,20,10,0,0,05,11
94,09,CT,4,17.5535,CT,11,17,12,5500,247987,6,1,0,0,0,100,0,2,2,50,25,0,0,0,04, 
94,09,CT,4,17.5535,CT,19,07,12,21000,167485,.,1,0,0,0,100,0, ,7,.,.,.,.,.,11,11
94,09,CT,4,17.5535,CT,11,17,10,450,151048,.,1,0,0,0,100,0,2,2,100,0,0,0,0,08,03
94,09,CT,4,17.5535,CT, ,02,12,115992,251316,6.2,1,0,0,0,100,0,3,3,30,40,20,10,0,08,09
94,09,CT,4,17.5535,CT,21,16,10,6310,117153,6,2,100,0,0,0,0,1,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535, ,21,10,11,30000,150000,2,1,0,0,0,100,0,2,3,0,100,0,0,0,12,11
94,09,CT,4,17.5535,CT,11,07,12,20000,110000,10,1,0,0,0,100,0,2,2,100,0,0,0,0,11,06
94,09,CT,4,17.5535,CT,21,09,04,12178,112475,.,2,100,0,0,0,0,1,2,100,0,0,0,0,06,11
94,09,CT,4,17.5535,CT,11,01,12,52000,78000,6.5,2,100,0,0,0,0,2,2,89,1,0,0,0,11,06
94,09,CT,4,17.5535, ,27,15,05,9500,194796,.,1,0,0,0,100,0,1,7,.,.,.,.,.,14, 
94,09,CT,4,17.5535,CT,11,05,12,10000,75000,6,1,0,20,0,80,0,2,2,100,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,07,03,12,27944,94114,4,1,0,0,0,100,0,1,2,100,0,0,0,0,23,09
94,09,CT,4,17.5535,CT,19,17,10,26300,198847,4.3,1,0,0,0,100,0,2,2,100,0,0,0,0,06,09
94,09,CT,4,17.5535,CT, ,06,12,56604,479342,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04,08
94,09,CT,4,17.5535, ,12,13,07,10052,175492,.,1,0,0,0,100,0,2,2,100,0,0,0,0,24,08
94,09,CT,4,17.5535,CT,11,17,08,2000,247987,12,1,0,0,0,100,0,2,2,75,25,0,0,0,01,06
94,09,CT,4,17.5535, ,21,14,09,0,177866,.,6,.,.,.,.,.,1,8,.,.,.,.,.,06, 
94,09,CT,4,17.5535,CT,23,11,05,12350,141000,11.5,1,0,0,0,100,0,2,2,97,3,0,0,0,15,09
94,09,CT,4,17.5535,CT,19,03,12,28232,71836,5.7,2,100,0,0,0,0,2,3,0,100,0,0,0,05,01
94,09,CT,4,17.5535, , ,14,12,21797,409952,.,1,0,0,0,100,0,2,7,.,.,.,.,.,12,06
94,09,CT,4,17.5535,CT,23,17,06,6580,234493,8,1,0,0,0,100,0,2,7,.,.,.,.,.,04,12
94,09,CT,4,17.5535,CT,23,03,05,17760,66603,.,4,0,0,0,0,100,1,2,25,25,25,25,0,09,02
94,09,CT,4,17.5535,CT, ,11,12,21561,164274,5.1,1,0,0,0,100,0,2,3,0,100,0,0,0,12,11
94,09,CT,4,17.5535,CT, ,03,12,69523,237500,.,1,0,0,0,100,0,2,4,0,0,50,50,0,08,07
94,09,CT,4,17.5535,MA, ,02,12,100000,283231,6.4,1,0,0,0,100,0,2,5,0,0,30,70,0,12,13
94,09,CT,4,17.5535,CT,11,17,12,500,250000,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04,03
94,09,CT,4,17.5535,CT,11,17,12,6000,205016,6,1,0,0,0,100,0,2,2,95,0,0,0,0,08,06
94,09,CT,4,17.5535,CT,13,06,04,1245,85000,14,1,0,0,0,100,0,2,2,100,0,0,0,0,14,06
94,09,CT,4,17.5535,CT, ,15,11,12000,670000,6,1,0,0,0,100,0,2,2,90,5,0,0,0,08,06
94,09,CT,4,17.5535,CT,16,06,09,15000,80000,.,1,0,0,0,100,0,1,2,100,0,0,0,0,01,06
94,09,CT,4,17.5535,CT,12,08,10,17500,159450,6.8,1,0,0,0,100,0,2,2,95,5,0,0,0,08,09
94,09,CT,4,17.5535,CT,21,04,12,33500,100625,6,1,0,0,0,100,0,1,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535,CT,19,17,08,4000,440000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12, 
94,09,CT,4,17.5535,CT,21,01,10,34015,35615,5,2,100,0,0,0,0,2,2,75,25,0,0,0,16,11
94,09,CT,4,17.5535,CT,23,01,08,7000,7000,7,1,0,0,0,100,0,1,2,98,2,0,0,0,05,07
94,09,CT,4,17.5535,CT,21,03,09,29000,61000,9,1,0,0,0,100,0,1,2,100,0,0,0,0,09,11
94,09,CT,4,17.5535,CT, ,13,09,30000,222666,5.5,2,100,0,0,0,0,2,3,0,100,0,0,0,04,01
94,09,CT,4,17.5535,CT,07,03,12,18818,49555,3.4,1,0,0,0,100,0,1,2,100,0,0,0,0,23,06
94,09,CT,4,17.5535,CT,11,17,12,1800,228487,4,1,0,0,0,100,0,2,1,50,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,17,04,04,12000,40000,.,1,0,0,0,100,0,1,3,0,100,0,0,0,09,14
94,09,CT,4,17.5535,CT,11,17,09,130,141842,6.2,1,0,0,0,100,0,2,1,50,0,0,0,0,19,03
94,09,CT,4,17.5535,CT,11,09,12,17513,310745,4,1,0,0,0,100,0,2,2,50,50,0,0,0,22, 
94,09,CT,4,17.5535,CT,23,03,04,48314,174357,12,4,0,0,0,0,100,1,3,0,100,0,0,0,14,09
94,09,CT,4,17.5535,CT,12,05,07,15000,80000,15,1,0,0,0,100,0,2,7,.,.,.,.,.,14,06
94,09,CT,4,17.5535,CT,11,04,12,35773,128531,5.9,1,0,0,0,100,0,2,2,95,4,0,0,0,08,04
94,09,CT,4,17.5535,CT,23,04,05,29484,122829,.,4,0,0,0,0,100,1,3,25,25,25,25,0,09,02
94,09,CT,4,17.5535, ,23,03,09,27255,70419,.,1,0,0,0,100,0,2,2,75,25,0,0,0,09,09
94,09,CT,4,17.5535,CT,23,16,07,21589,201071,10.3,1,0,0,0,100,0,2,2,50,40,10,0,0,14,07
94,09,CT,4,17.5535,CT,07,06,12,8545,80545,4,1,0,0,0,100,0,1,2,100,0,0,0,0,23, 
94,09,CT,4,17.5535,CT,25,07,11,11962,164453,5.4,1,0,0,0,100,0,2,4,0,0,100,0,0,04,08
94,09,CT,4,17.5535,CT,11,03,12,40000,135000,7,1,0,0,0,95,5,2,3,0,100,0,0,0,12, 
94,09,CT,4,17.5535,CT,25,07,11,16699,254500,.,4,0,0,0,0,100,2,5,0,0,50,50,0,08,02
94,09,CT,4,17.5535,CT,27,08,05,5000,85000,10,1,0,0,0,100,0,1,2,100,0,0,0,0,06,06
94,09,CT,4,17.5535,CT,12,08,08,12380,166704,9,1,0,0,0,100,0,1,2,100,0,0,0,0,06,08
94,09,CT,4,17.5535,NY,23,15,08,12628,216678,10,1,0,0,0,100,0,2,2,50,30,20,0,0,11,09
94,09,CT,4,17.5535,CT,11,17,09,210,252000,.,1,0,0,0,100,0,2,2,98,0,0,0,0,23,06
94,09,CT,4,17.5535,CT,21,09,11,33000,297782,5,1,0,0,0,100,0,2,2,100,0,0,0,0,16,11
94,09,CT,4,17.5535,CT,12,17,09,6746,197313,3.2,1,0,0,0,100,0,2,2,80,20,0,0,0,06,09
94,09,CT,4,17.5535,CT,12,17,11,3243,508391,7.7,1,20,0,0,80,0,2,2,65,33,2,0,0,12, 
94,09,CT,4,17.5535,CT, ,09,12,19000,344680,5.3,1,10,0,10,80,0,2,3,0,90,6,4,0,11,06
94,09,CT,4,17.5535,CT,11,15,12,2000,800000,10,3,0,100,0,0,0,2,3,0,100,0,0,0,06, 
94,09,CT,4,17.5535,CT,11,03,09,6500,9400,11,1,0,0,0,100,0,2,2,100,0,0,0,0,15,06
94,09,CT,4,17.5535,CT,20,17,10,5000,104319,6,2,100,0,0,0,0,2,2,95,5,0,0,0,06,01
94,09,CT,4,17.5535,CT,19,17,08,500,264673,.,1,0,0,0,100,0,1,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,11,17,12,19457,251195,5,1,0,0,0,100,0,2,2,70,25,5,0,0,12,06
94,09,CT,4,17.5535,CT,19,14,09,8000,121840,7,2,100,0,0,0,0,1,2,100,0,0,0,0,22,09
94,09,CT,4,17.5535,CT,23,04,05,12453,17134,12.6,1,0,0,0,100,0,1,2,100,0,0,0,0,09,07
94,09,CT,4,17.5535,CT,11,11,11,50000,320000,8,1,0,0,0,100,0,2,3,20,80,0,0,0,04,06
94,09,CT,4,17.5535,CT,11,04,08,25000,100000,5,1,0,0,0,100,0, ,7,.,.,.,.,.,06,09
94,09,CT,4,17.5535,CT,21,08,11,19000,155504,7,1,0,0,0,100,0,1,2,100,0,0,0,0,09,11
94,09,CT,4,17.5535,CT,23,02,05,35000,71541,15.2,1,0,0,0,100,0,1,2,100,0,0,0,0,09,14
94,09,CT,4,17.5535,CT,24,17,07,5200,150000,10,1,0,0,0,100,0,2,3,30,70,0,0,0,06,08
94,09,CT,4,17.5535, ,11,09,12,17756,157306,.,2,100,0,0,0,0,2,7,.,.,.,.,.,12,11
94,09,CT,4,17.5535,CT,16,13,09,10000,170000,10,1,0,0,5,95,0,1,2,80,9,1,0,0,04,14
94,09,CT,4,17.5535,CT,11,17,12,1000,228487,.,1,0,0,0,100,0,2,7,.,.,.,.,.,08,03
94,09,CT,4,17.5535,CT,11,10,10,12000,73000,.,1,0,0,0,100,0,1,7,.,.,.,.,.,14,11
94,09,CT,4,17.5535,CT,23,03,04,14000,95000,.,4,0,0,0,0,100,1,3,0,100,0,0,0,09,02
94,09,CT,4,17.5535,CT,11,01,11,23207,33787,.,1,0,0,0,100,0,1,2,100,0,0,0,0,19,11
94,09,CT,4,17.5535,CT,11,17,09,500,222254,6,1,0,0,0,100,0, ,1,50,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,23,01,11,29379,72169,.,1,0,0,0,100,0,2,4,0,0,50,50,0,09,09
94,09,CT,4,17.5535,PA,19,09,11,10000,370400,8,2,100,0,0,0,0,2,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535,CT,23,06,04,16900,120884,14.7,1,0,0,0,100,0,2,2,75,25,0,0,0,09,08
94,09,CT,4,17.5535,CT,19,17,09,8930,127380,7,1,0,0,0,100,0,2,2,100,0,0,0,0,11,04
94,09,CT,4,17.5535,RI,12,10,12,42000,376000,5.5,1,0,0,0,100,0,2,2,100,0,0,0,0,11,08
94,09,CT,4,17.5535,CT, ,02,12,106032,229759,6.2,1,0,0,0,100,0,3,3,30,40,20,10,0,08,09
94,09,CT,4,17.5535,CT,21,09,12,5919,157306,.,2,100,0,0,0,0,1,7,.,.,.,.,.,12,11
94,09,CT,4,17.5535,CT,11,16,13,3000,200000,4,1,0,0,0,100,0,2,2,98,0,0,0,0,08,06
94,09,CT,4,17.5535,CT, ,17,11,400,321736,.,1,0,0,0,100,0,2,7,.,.,.,.,.,08,06
94,09,CT,4,17.5535,CT,23,04,03,21817,116000,.,1,0,0,0,100,0,1,2,100,0,0,0,0,04,11
94,09,CT,4,17.5535,CT,21,01,05,9896,9896,15,3,0,100,0,0,0,1,2,100,0,0,0,0,09,11
94,09,CT,4,17.5535,CT,11,16,12,20100,320000,.,1,0,0,0,70,30,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,11,08,09,4000,100000,8.5,1,0,0,0,100,0,2,2,75,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,21,04,12,5000,75000,3.5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535,CT,23,06,06,4000,110379,8,2,100,0,0,0,0,1,2,98,1,1,0,0,09,01
94,09,CT,4,17.5535,CT, ,06,12,56604,479342,.,1,0,0,0,100,0,2,7,.,.,.,.,.,04,08
94,09,CT,4,17.5535,CT,11,08,12,20000,205000,5.6,1,0,0,0,100,0,2,2,100,0,0,0,0,08,06
94,09,CT,4,17.5535,CT,23,13,04,3351,183603,.,1,0,0,0,100,0,1,7,.,.,.,.,.,09,06
94,09,CT,4,17.5535,CT,11,03,13,91000,270000,4.7,1,0,0,0,90,10,2,2,60,40,0,0,0,05,08
94,09,CT,4,17.5535,CT,24,02,07,36500,118801,.,1,0,0,0,100,0,2,3,0,100,0,0,0,24,07
94,09,CT,4,17.5535,CT,11,17,12,5000,130000,6,1,0,0,0,100,0,2,2,100,0,0,0,0,23,06
94,09,CT,4,17.5535, ,23,05,05,26160,132988,.,4,0,0,0,0,100,1,5,25,25,25,25,0,09,02
94,09,CT,4,17.5535,CT,12,15,12,18310,352948,.,1,0,0,0,100,0,2,2,50,40,10,0,0,21,09
94,09,CT,4,17.5535,CT,11,04,12,7347,110699,4.9,1,0,0,0,100,0,1,2,90,0,0,0,0,12,04
94,09,CT,4,17.5535,CT,21,11,08,26400,138081,.,2,100,0,0,0,0,1,7,.,.,.,.,.,16,11
94,09,CT,4,17.5535,CT,07,02,12,34169,43207,3.4,2,90,0,0,10,0,1,2,100,0,0,0,0,23,07
94,09,CT,4,17.5535,CT,23,02,08,12141,23222,12.1,3,0,100,0,0,0,1,2,98,2,0,0,0,09,08
94,09,CT,4,17.5535,CT,16,08,09,5000,202000,11,1,0,0,0,100,0,1,2,100,0,0,0,0,09,06
94,09,CT,4,17.5535,CT,11,15,12,7773,305738,.,1,0,0,0,100,0,2,3,0,100,0,0,0,11,06
94,09,CT,4,17.5535,CT,11,17,11,6000,186000,5,1,0,0,0,100,0,2,2,100,0,0,0,0,12,09
94,09,CT,4,17.5535,CT,21,10,11,21576,342040,4.1,2,100,0,0,0,0,1,2,100,0,0,0,0,12,11
94,09,CT,4,17.5535,CT, ,17,08,600,111543,5,1,0,0,0,100,0,2,2,100,0,0,0,0,20, 
94,09,CT,4,17.5535,CT,23,04,03,13000,43650,18,1,0,0,0,100,0,1,2,95,5,0,0,0,15,06
94,09,CT,4,17.5535,CT, ,10,12,5000,305000,6,1,0,0,0,100,0,2,2,80,20,0,0,0,04,06
94,09,CT,4,17.5535,CT,11,07,12,15000,167485,6,3,0,100,0,0,0,2,3,0,100,0,0,0,16,06
94,09,CT,4,17.5535,CT,28,03,05,27255,70419,.,4,0,0,0,0,100,1,7,.,.,.,.,.,01,02
94,09,CT,4,17.5535,CT,12,17,12,627,208276,6,1,0,0,0,100,0,2,2,100,0,0,0,0,12,03
94,09,CT,4,17.5535, ,28,08,05,3000,130000,14,1,0,0,0,100,0,2,3,0,100,0,0,0,09,06
94,09,CT,4,17.5535,CT,19,17,09,1000,161031,.,1,0,0,0,100,0,2,2,100,0,0,0,0,08,03
94,09,CT,4,17.5535,CT,25,08,09,46440,161000,5,1,0,0,0,100,0,1,4,5,10,80,5,0,04,09
94,09,CT,4,17.5535,CT,11,17,08,800,125000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,04,14
94,09,CT,4,17.5535,CT,12,12,09,10000,158000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,24,06
94,09,CT,4,17.5535, ,27,09,04,17756,157306,.,1,0,0,0,100,0,1,3,0,100,0,0,0,14,06
94,09,CT,4,17.5535,CT,11,17,12,9793,422050,5.1,1,0,0,0,100,0,2,2,90,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,23,06,05,17628,117530,.,4,0,0,0,0,100,1,2,25,25,25,25,0,09,02
94,09,CT,4,17.5535,CT,23,04,08,86933,94533,5.8,1,0,0,0,100,0,2,2,99,1,0,0,0,05,11
94,09,CT,4,17.5535,CT,07,07,12,19327,119327,4,1,0,0,0,100,0,1,7,.,.,.,.,.,23, 
94,09,CT,4,17.5535,CT,25,01,11,49945,76326,5.4,1,0,0,0,100,0,1,4,0,0,100,0,0,05,08
94,09,CT,4,17.5535,CT,12,02,10,19430,61056,6.7,2,75,0,0,25,0,2,2,75,15,7,3,0,12,01
94,09,CT,4,17.5535,CT,25,09,11,17756,240000,.,1,0,0,0,100,0,2,4,0,0,50,50,0,08,03
94,09,CT,4,17.5535, ,23,05,04,75000,150000,10,3,0,100,0,0,0,1,3,0,100,0,0,0,01,01
94,09,CT,4,17.5535,CT,19,07,11,42600,299157,10,1,0,0,0,100,0,2,4,0,0,100,0,0,11,09
94,09,CT,4,17.5535,CT,12,04,12,5000,24000,5.5,1,0,0,0,100,0,2,2,75,25,0,0,0,08,06
94,09,CT,4,17.5535,CT,07,10,12,35000,300000,8,2,100,0,0,0,0,1,2,95,0,0,0,0,23,06
94,09,CT,4,17.5535,CT,07,17,12,20000,290000,4.2,1,0,0,0,100,0,2,2,100,0,0,0,0,23, 
94,09,CT,4,17.5535,CT,11,03,12,36000,64000,6,3,0,100,0,0,0,2,6,0,0,0,0,100,05,06
94,09,CT,4,17.5535,CT,11,17,08,800,872000,.,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,23,01,11,17661,133713,6,1,0,0,0,100,0,2,2,100,0,0,0,0,05,06
94,09,CT,4,17.5535,CT, ,08,12,42246,424619,6.6,1,0,0,0,100,0,2,4,20,0,40,40,0,04,05
94,09,CT,4,17.5535,CT,11,17,08,4600,2405050,10,1,0,0,0,100,0,2,2,100,0,0,0,0,12,03
94,09,CT,4,17.5535,CT,11,17,12,8756,257685,.,1,0,0,0,100,0,2,2,100,0,0,0,0,04,06
94,09,CT,4,17.5535,CT,12,03,12,1900,9000,6.5,1,0,0,0,100,0,2,2,75,25,0,0,0,11,06
94,09,CT,4,17.5535,PA, ,02,12,84274,288068,.,2,100,0,0,0,0, ,7,.,.,.,.,.,08,01
94,09,CT,4,17.5535,CT,23,04,06,4000,22000,15,1,0,0,0,100,0,2,2,60,40,0,0,0,14,03
94,09,CT,4,17.5535,CT,19,05,08,16300,70250,6,1,0,0,0,100,0,2,2,100,0,0,0,0,14,09
94,09,CT,4,17.5535,CT,19,17,11,5000,263798,10,1,0,0,0,100,0,2,2,100,0,0,0,0,04,08
94,09,CT,4,17.5535,CT,19,10,08,23451,106974,4.9,2,100,0,0,0,0,2,2,100,0,0,0,0,24,09
94,09,CT,4,17.5535,CT,11,17,11,24300,154166,6,1,0,0,0,100,0,2,2,100,0,0,0,0,12,06
94,09,CT,4,17.5535,CT,23,01,09,45000,60000,.,1,0,0,0,100,0,1,7,.,.,.,.,.,14,08
94,09,CT,4,17.5535,CT,11,17,09,200,272000,4,1,0,0,0,100,0,2,2,100,0,0,0,0,12, 
94,09,CT,4,17.5535,CT,19,17,07,2500,113575,4,1,0,0,0,100,0,2,2,100,0,0,0,0,08,09
94,09,CT,4,17.5535,CT,12,03,11,27255,70419,.,1,0,0,0,100,0,2,2,100,0,0,0,0,14,14
94,09,CT,4,17.5535, ,23,06,09,20000,100000,.,1,0,0,0,100,0,2,3,0,50,25,25,0,14,12
94,09,CT,4,17.5535,CT,23,06,11,13920,80000,.,4,0,0,0,0,100,2,5,0,0,50,50,0,14,02
